professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,06/30/2005,NAN,MA103,2.0,5.0,,,,,0.0,0.0,"Mean, unapproachable, unhelpful"
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,05/03/2005,NAN,MA103104222,3.0,4.0,,,,,0.0,1.0,"Ok I change my mind! I thought she was cool, but NO!! She is only friendly with her favorite students. I never got the TA job even with my super high GPA. Very rude, cold and unapproachable. Never get your lab reviewed by her, she takes off marks!!"
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,03/22/2005,NAN,MA103240222,4.0,2.0,,,,,0.0,0.0,Very helpful. Was the key to success for MA240. Would have failed without her.
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,03/22/2005,NAN,MA222,5.0,3.0,,,,,0.0,0.0,tinas labs are better than trevors
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,01/06/2005,NAN,MA110,1.5,4.0,,,,,0.0,0.0,"Condesending, mean, wants to see people fail, some ridiculous ideas. if you can avoid her, do it"
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,10/26/2004,NAN,MA110,2.0,3.0,,,,,0.0,0.0,"Condescending, arrogant..........back off lady, you only have a BA!!! Absolutely NO sense of humour, turned red in the face yelling at me because I made fun of one of her stuipd assignments........good luck if you have her, you\'ll need it!!!"
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,07/21/2004,NAN,MA101102,4.0,3.0,,,,,0.0,0.0,Tries her best to make calculus as comprehensible as possible. She\'s nice.
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,02/05/2004,NAN,MA104,3.0,4.0,,,,,0.0,0.0,No Comments
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,11/13/2003,NAN,MA103,1.0,5.0,,,,,0.0,0.0,What a condescending person! So not approachable
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,09/18/2003,NAN,MA103,4.5,3.0,,,,,0.0,0.0,She\'s very helpful in labs....Very approachable... Easy to talk to.. Explains very nicely.
Tina  Keeble,Wilfrid Laurier University-Waterloo,Mathematics department, Waterloo, ON,2.0,2.8,,3.6,,11.0,09/16/2003,NAN,MA,1.0,4.0,,,,,0.0,0.0,No Comments
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,06/01/2017,COLL501,NAN,2.0,4.0,Mandatory,Yes,No,A-,0.0,0.0,"Slow to respond online, could have been due to small class size so less priority, but still.."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,12/14/2015,ENG102,NAN,2.0,5.0,Mandatory,Yes,,B+,1.0,0.0,She grades tough. I had another teach re grade papers and the grades where very different.
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,04/01/2015,LITR221,NAN,3.0,4.0,Mandatory,Yes,,A+,0.0,0.0,"Her class was offered to me through APUS. She was very helpful, though there were quite a bit of essays and you truly had to try for your grade. We also had to read a novel chosen from her list for the final essay. BUT-- her grading on the final essay was very lenient."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,12/18/2014,ENGL101,NAN,2.5,3.0,,Yes,,A-,1.0,0.0,"Dr. Branch was a difficult teacher to work with. Although she was helpful when it came to projects, the answers were usually vague and not direct. When grading, I felt as if she graded based off of personal opinion rather than the facts that were clearly on the paper. Helps you to become a good writer but not a great one."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,12/16/2014,NAN,ENGLISH350,5.0,4.0,,Yes,Yes,B,0.0,0.0,"I took almost everything that Branch taught @ Guilford College a few years ago. I thought that she was the most thought-provoking, engaging scholar. She was also very approachable and genuinely invested in the success of her students. She inspired and still inspires me to Go Deeper. Novels, articles, & other forms of research were our textbooks."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,06/21/2010,NAN,ENG378,4.0,5.0,,,,,0.0,0.0,Incredible teacher of post-colonial literary criticism!
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,06/15/2007,NAN,ENGL102,4.5,4.0,,,,,0.0,0.0,"Great Professor! Yes, everything is about race, but that is just where she focuses her interest. She has her opinions, but is willing to listen to yours as long as they are backed up well."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,12/01/2005,NAN,CONFICTION,4.0,4.0,,,,,0.0,0.0,"she says ""kinda sorta"" a whole lot and that bothered me but if you dont mind people that use the same catch phrase over and over again she is a good teacher. You can learn a lot from her."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,08/27/2005,NAN,ENGLISH350,3.5,3.0,,,,,0.0,1.0,i loved the class i took with her and i thought she was a great teacher.
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,07/10/2005,NAN,ENG400,4.5,4.0,Mandatory,,,A,0.0,0.0,"Was open about her own opinions so we could start off an honest class discussion as equals. Unlike certain other English professors *ahem-carolynbeardwhitlow-cough*, she embraced different views on the text as long as they were sufficiently supported."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,07/10/2005,NAN,ENG400378,4.0,4.0,,,,,0.0,0.0,"Eleanor intimidated the hell out of me when I first had her. She\'s smart, can defend her views, and expects the same out of you. Beware the eyebrow of death. Once I got to know her she was charming, warm, and blindingly intelligent. Though she focuses on race, I never felt I was evil for being white or that I was graded down for disagreeing."
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,04/27/2005,NAN,ENG302,2.5,4.0,,,,,0.0,0.0,"Doesn\'t like upper/middle class white people, I never felt like she was taking me seriously. I agree with the previous poster, she can be catty. Everything had to do with race in her class, it got old, fast. There\'s other literature to read other than stuff on race!"
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,11/23/2003,NAN,ENG102,3.0,4.0,,,,,0.0,0.0,"Had the ENGL102 course with her as a 23 y/o transfer student, and quite frankly the lady can be rather catty. Overall, however, if you can support your views adequately, she is quite open minded to voices of dissent in the classroom. Also, don\'t take her"
Eleanor  Branch,Guilford College,English department, Greensboro, NC,14.0,3.4,,3.9,Participation matters (2)  Tough Grader (2)  Gives good feedback (2)  Amazing lectures (1)  SO MANY PAPERS (1)  Skip class? You won\'t pass. (1)  Get ready to read (1)  Inspirational (1),14.0,09/16/2003,NAN,ENG102,3.5,3.0,,,,,0.0,0.0,"I had Race in America, and although we differed on our views, she was clear on her views, and on her expectations for the class."
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,12/14/2011,NAN,ENV100,5.0,5.0,,,,,0.0,0.0,"GREAT class! I learned so much and the professor was fantastic. She even gives you an excellent study list prior to major exams. I found her course to be enjoyable. The labs were fun too. However, it is not a course for lazy students.............you must study."
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,07/13/2010,NAN,BIO100,3.0,3.0,,,,,0.0,0.0,"Took this class online - Teacher didn\'t have much communication with students - All book work with quizzes, mid-term and final were weighted HUGE and were on campus. Felt lucky to skate by with a C based on basically teaching yourself -"
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,04/21/2010,NAN,ENV100,4.5,3.0,,,,,0.0,0.0,"Very Good Teacher, took her class on-line while deployed and was very understanding and helpful with my situation went out of her way to help out"
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,06/16/2009,NAN,ENV100,4.0,1.0,,,,,0.0,0.0,"Read the book, go to lecture, pay attention, go to the labs, DO something in the labs, turn in the assignments. In other words, just do what you should be doing in any class. You will at least pass if you do this much."
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,06/06/2006,NAN,ENV100,1.0,5.0,,,,,0.0,0.0,Horrible teacher!
Virgina  Rivers,Truckee Meadows Community College,Biology department, Reno, NV,8.0,3.1,,3.7,,6.0,09/16/2003,NAN,BIO100,1.0,5.0,,,,,0.0,0.0,"Very hard/rude teacher. Would normally be an easy class. She refuses to help you with any concerns, and copies quizzes from an online database that doesn\'t go along with the BOOK, leading to a high percentage of low scores."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,09/06/2013,NAN,MATH1710001,1.5,4.0,,,,,0.0,0.0,"Very confusing professor. He will go on a tangent about cars, golf, wrestling, and friends for the entire class and it becomes entirely pointless to show up when he just confuses you more. I will say he is very helpful when it comes to extending due dates on homework and quizzes if you talk to him about it so he\'s not entirely bad."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,08/09/2013,NAN,MATH1720,5.0,1.0,,,,,0.0,0.0,"Awesome instructor. Will NOT hold your hand thru the course and give you easy grade, but very helpful, funny, does all he can to get students up to speed on Trigonometry. Even in 5 week course, he gets to the point so we learn what we need. Would take this instructor again in a heartbeat! The course was fast, he made it fun and understandable."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,04/20/2013,NAN,MATH1710,1.5,3.0,,,,,0.0,0.0,"Can be all over the place when teaching; I gave up on taking notes the first week into class. Makes a lot of references to cars, taxes, and being arrested. Try to have another professor if you need to take PreCal."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,02/28/2013,NAN,PRECALCULUS,1.5,5.0,,,,,0.0,0.0,"Cool teacher, but wack teaching methods"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,11/26/2012,NAN,MATH1530,2.0,3.0,,,,,0.0,0.0,"Nice, funny & understanding about needing extensions on hw/quiz/test dates. Lectures are useless-Read the book and use online tools instead: He appears to have ADHD & either is redirecting because he doesn\'t understand the material or simply doesn\'t want to teach. He keeps changing what he ""meant"" to say/write. Talks about friends & cars, not Math."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,11/14/2012,NAN,MATH1710,1.0,5.0,,,,,0.0,0.0,He was really nice but did not seem to care about teaching or his students. He makes an effort to explain and just doesn\'t meet the mark. I knew more going into his class then I did leaving it. He makes a lot of references to cars and real life that do not really make sense when discussing calculus. I would not recommend taking him.
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,11/06/2012,NAN,MATH1710,1.0,4.0,,,,,0.0,0.0,"Do NOT take this teacher. If he has any idea what he\'s doing, which I doubt, then he does a horrible way of explaining it. All he does is act confused, change his mind, and say random things that don\'t make sense."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,07/30/2012,NAN,PREC1710,1.0,5.0,,,,,0.0,0.0,"He is a nice guy, but did not explain subject matter well. I had to go buy several books to self-teach, practically moved into the math lab! He does go on tangents and only explains how to do the simplistic part of a problem. Not good when the math lab tutors know what teacher you have by how confused you are. Nice guy, but not thorough enough"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,12/25/2011,NAN,MATH1530,2.0,4.0,,,,,0.0,0.0,"Online class. Could take quizzes and tests over until you make a 100, just manage your time so you can do that. He\'s not much help when you email him. You aren\'t allowed to see the Midterm or Final and my grades were very low compared to tests, so I suspicious about the answers. One test didn\'t have them all loaded into the system. Not good to me."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,11/10/2011,NAN,DPSM850,4.0,2.0,,,,,0.0,0.0,"Don\'t understand why these people didn\'t like him. He\'s very understanding if you need to make up homework/tests. And gives you partial credit on tests if you got the wrong answer, but were headed in the right direction. I loved his class!"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,05/07/2011,NAN,MATH1710,2.0,4.0,,,,,0.0,0.0,"Mr. Robertson is one of the worst math teachers ever. His teaching methods are strange, all he does is go into tangents that have no relation to the work. His tests are very difficult, including the final. The only good thing about him is his ability to work with you if you miss homework/quizzes/tests. Overall...bad teacher."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,04/10/2011,NAN,DSPM0800,1.0,5.0,,,,,0.0,0.0,"HORRIBLE!! unless you like a drill sargent, all i ever head him talk about is the pressure to get out of his class. if you ask for clarification, you get a quick response (not to the question you asked) and walks away. then he spends time helping ONE other student for the entire period.if you have math anxiety he is probably the worst choice."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,11/11/2010,NAN,ALGE1130,1.0,4.0,,,,,0.0,0.0,"WORST MATH TEACHER POSSIBLE! He was lazy! His class was absolutely useless. If you have a question about the math, don\'t even try. He constantly gets off topic and brings up things that have nothing to do with math, usually sports or cars. The subject is hard enough for most of us without him complicating it.. Don\'t take him!"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,05/24/2010,NAN,STATS125,1.5,4.0,,,,,0.0,0.0,"He is incomprehensible, and pretty lazy. He has someone make out his notes and then gets confused by them. He was pretty funny only because he would talk about completely useless things such as golfing. So if you take him please learn... Your book will be your best friend!"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,05/14/2010,NAN,DSM0850,1.0,5.0,,,,,0.0,0.0,"He is the worst teacher I have EVER had. He is unbelievably unorganized and his teacheing style is beyond confusing. I had already learned all we did in class and needed a refresher, but he taught it in a way that made it confusing and completely messed me up. He hates to teach and that is apparent in his lectures. Do not take him!"
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,01/12/2010,NAN,PREC1710,2.0,4.0,,,,,0.0,0.0,"IS VERY CONFUSING AND LOSES HIMSELF WHEN LECTURING. HE DOES NOT EXPLAIN THINGS WELL AND THEN WHEN HE GOES OVER A TEST HE TELLS YOU LITTLE TRICKS YOU CAN USE; WHICH HE SHOULD TELL YOU WHEN HE IS EXPLAINING HOW TO DO THE MATH PROBLEMS. TALKS ALOT IN CLASS ABOUT TANGENT THINGS THAT DO NOT APPLY TO MATH, LIKE HOW HOT THE CASHIER THAT WAITED ON HIM."
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,01/05/2010,NAN,MATH101,3.0,1.0,,,,,0.0,0.0,I liked him!
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,12/20/2009,NAN,DSPM0850,1.0,5.0,,,,,0.0,0.0,He is HORRIBLE!!!!! Do not take him if you can. His tests are very hard and nothing is multiple choice and he has other students grade his work because he can\'t! He has even lost students work!
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,06/03/2009,NAN,ALEGEALEG,3.5,1.0,,,,,0.0,0.0,Its not as bad as everyone complains its actually easy just do the work. teach is very helpful under and above the table
Mulloy  Robertson,Volunteer State Community College,Mathematics department, Gallatin, TN,4.0,1.9,,3.7,,31.0,04/28/2009,NAN,DSPW0800,1.0,5.0,,,,,0.0,0.0,"He was a horrible teacher. He never helps you. Also, all his tests are do it yourself... no fill in the blank or multiple choice... its all on you own. He always relies on attendance and he has other students grade his work for him because he does not have the time to do it himself. I would not recommend anyone to take him as an instructor!!!!!"
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,09/01/2008,NAN,ENG98,5.0,4.0,,,,,0.0,0.0,"One of my favorite teachers,. she is fun to be in class with and is very helpful with all the questions. I would defintely have her as a teacher again"
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,06/27/2008,NAN,ENG103,5.0,2.0,,,,,0.0,0.0,"I had fun in her class, and suprisingly enjoy the essay part. Make sure you stay on schedule with the essays because they can be overwhelming if you become behind. Her personality is very interesting; she can be a little airheaded at times and just laugh at her jokes as if they are actually funny!"
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,01/01/2008,NAN,ENG103,5.0,4.0,,,,,0.0,0.0,"Dr. Baylard is the coolest teacher ever! Really understanding and answers all your questions VERY promptly. She is also very easy going about attendence and class behavior, but you won\'t sleep here, she\'s hilarious. Even lets you turn in 1 paper 2 weeks late. Some grade her down on showing up, but she\'s had unavoidable family & health problems."
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,01/09/2007,NAN,ENG103,1.5,5.0,,,,,0.0,0.0,I could have learned more from a trained monkey. She was absent for the last month of class. She provided very little communication about what was going on and left the class in limbo. She then graded our paper after her return. We lost the chance to revise our papers as stated in the syliby.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,06/27/2006,NAN,ENGLISH98,5.0,3.0,,,,,0.0,0.0,This is a great class a year later I still remember everything I learned I had a four hour one day class with her and did not hate going you should deffinatly take her for english.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,06/04/2006,NAN,ENGLISH98,5.0,1.0,,,,,0.0,0.0,"Ms. Baylard makes learning English enjoyable. If you\'re wondering what English professor to take, Baylard is the best."
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,05/17/2006,NAN,ENGLISH98,5.0,3.0,,,,,0.0,0.0,She explains everything in GREAT detail until everyone understands what it is they need to!!!
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,12/28/2005,NAN,DESTINO,5.0,1.0,,,,,0.0,0.0,Great class. Dana made English an enjoyable subject.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,12/16/2005,NAN,ENG98,5.0,3.0,,,,,0.0,0.0,"she is awesome. lots of essays, but they are fun ones and she is great! :)"
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,12/05/2005,NAN,ENG103,4.5,3.0,,,,,0.0,0.0,she is awsome! you shouldn\'t go wrong with this teacher.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,11/07/2005,NAN,ENGLIDH103,4.5,4.0,,,,,0.0,0.0,Quality teaching with an upbeat attitude! She\'s a winner!!
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,09/17/2005,NAN,ENGLISH103,5.0,1.0,,,,,0.0,0.0,No Comments
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,09/02/2005,NAN,ENGL131,5.0,1.0,Mandatory,,,A,0.0,0.0,I\'m taking her children\'s lit class right now. She\'s very interesting and tries hard to keep the class interested and attentive.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,10/22/2004,NAN,ENG101,1.0,4.0,,,,,0.0,0.0,"Can often act too silly or goofy while teaching, and will stray away from the lesson. Goes off topic a lot. Not good with words nor is she really understanding."
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,06/20/2004,NAN,ENG103,5.0,2.0,,,,,0.0,0.0,"If seeking a compassionate professor, you have found one with Baylard. Clearly take an interest in student welfare. Easy to access outside of class and helps polish writing skills."
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,06/06/2004,NAN,ENG103,5.0,3.0,,,,,0.0,0.0,Good professor.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,02/29/2004,NAN,ENG130,5.0,4.0,,,,,0.0,0.0,No Comments
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,10/12/2003,NAN,ENG103,4.0,4.0,,,,,0.0,0.0,She definitely grows on you if you stick with the class.. she\'s challenging but very worth it.
Dana  Baylard,Mt. San Jacinto College (all campuses),English department, San Jacinto, CA,5.0,4.5,,3.0,,19.0,09/16/2003,NAN,ENG103H,5.0,4.0,,,,,0.0,0.0,"She is a hard professors, but so extremely great. She gave me a love of english I had never had before. I worked my butt off but earned an ""A."" She\'s the best English teacher I ever had."
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,12/19/2017,NAN,HST111,1.0,5.0,,,No,,1.0,0.0,No
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,12/10/2017,NAN,HST111,4.0,2.0,Not Mandatory,Yes,Yes,,0.0,0.0,"I really enjoyed learning in this class - Mima is very knowledgable and presented course topics with amazing enthusiasm. I didn\'t think I\'d enjoy this course but I really liked the way it was taught. She is very caring and will give you the results you want, as long as you put in the effort she expects."
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,04/18/2017,NAN,ACS300,3.0,3.0,Mandatory,Yes,No,,0.0,1.0,"Mima is a classic lecturer, she truly is passionate about her field. She is rather dull though and does not get to know her students in tutorial, we had to use name cards the entire semester of a tutorial of 10. Essay is extremely straightforward, however the Final Exam should have been a take home memorize passages and DETAILED content."
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,09/08/2015,NAN,HST426,4.5,3.0,Mandatory,Yes,Yes,B,1.0,0.0,"The course itself uses no textbook, so she has her own slides she posts. The midterm/final comes directly from these slides. She is not a easy marker but a fair marker. If you write a B grade answer expect that grade. Read those slides and expect an B+ or higher. Also she adjusts deadlines and grades if need be. Overall very kind professor."
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,08/20/2014,NAN,HST111,1.0,5.0,,,,,0.0,1.0,This was prove that history is useless and should be spent studying on while leisure
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,08/09/2014,NAN,CHST119,5.0,2.0,,,,,1.0,0.0,"If i could I would pick Mima 100 percent again as a professor. Shes very decent, nice and understanding. Attendance is a must in order to get the marks."
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,08/06/2014,NAN,CHST119,5.0,2.0,Mandatory,,,,1.0,0.0,Mima is a terrific teacher. She\'s very helpful and treats her students with respect. Anyone who has her as a teacher is lucky.
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,11/29/2013,NAN,ACS300,5.0,2.0,,,,P,2.0,0.0,it seems as if the only people who don\'t like her lecture style are kids coming straight out of high school and looking to be entertained and have information handed to them. she has a classical lecture style and she is very well versed in her field and open to questions. understanding of busy schedules & more than willing to help her students
Mima  Petrovic,Ryerson University,History department, Toronto, ON,6.0,3.8,,2.5,Caring (2)  GRADED BY FEW THINGS (1)  Gives good feedback (1)  Get ready to read (1)  Participation matters (1),39.0,08/19/2013,NAN,CHST119,4.5,1.0,,,,,1.0,1.0,Easiest course ever just watched movies and compared them. Had a multiple midterm and essay exam and you get 30 percent for showing up.
